Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Dominican Republic,3|0.114,3,2920,0.114000,33.06,231.42
Gambia,3|0.271,3,"2750,3193,3330,3370,3371,3309",0.271000,78.59,112.40
Afghanistan,3|1.038,3,"3193,3160,3370,3371,3309",1.038000,301.02,382.33
Afghanistan,3|0.779,3,3168,0.779000,225.91,286.93
Armenia,3|0.722,3,"2750,2579,3193,2567,3370,3309",0.722000,209.38,265.93
Armenia,3|0.45,3,3371,0.450000,130.50,165.75
Guyana,3|0.884,3,"3370,3371,3309",0.884000,256.36,325.60
Chad,3|0.782,3,"2750,2579,3193,3330,3370,3309",0.782000,226.78,288.03
Chad,3|0.4,3,3371,0.400000,116.00,147.33
Switzerland,3|1.69,3,"2750,2579,3193,3160,2442,3370,3394,3371,3309",1.690000,490.10,622.48
Switzerland,3|1.326,3,3329,1.326000,384.54,488.40
Puerto Rico,3|0.782,3,"2579,2567,3370",0.782000,226.78,288.03
Ireland,3|0.902,3,"2750,3160,3193,3330,3370,3371,3309",0.902000,261.58,332.23
Ireland,3|0.784,3,2738,0.784000,227.36,288.77
Ireland,3|0.892,3,3335,0.892000,258.68,328.55
Ireland,3|0.9,3,3329,0.900000,261.00,331.50
